Turbine_ID,Turbine_Type,Max_Capacity_MW,Efficiency,Age_Years,Energy_Produced_MWh,Fuel_Consumption_m3,CO2_Emissions_kg,Injected_Power_MW,Injection_Time,Losses_Percentage,Connection_Point,Real_Time_Demand_MW,Demand_Variability,Area_Served,Operating_Hours_per_Day,StartUp_Time_Min,Shutdown_Time_Min,Downtime_Hours,temp,Humidity_Percentage,Wind_Speed_m_s,Load_Factor,Maintenance_Cost_Year,Operational_Cost_per_Hour,Heat_Rate_BTU_kWh,Availability,Reliability,Timestamp,,,,,,
GT2,gas,97.54357327,31.09900081,4,27.35799766,114.3686894,571.8434469,25.13390732,00:00-00:15,3.607378123,North,28.64806153,0.038196752,CityA,21,7,8,3,17.24066687,55.2178142,2.899289673,0.280469504,14888.66842,21.49640741,8735.660663,98.57795565,96.24478053,1/1/2019 17:45,,,,,,
GT3,gas,115.3975821,39.20216326,3,38.17961692,122.1136273,610.5681364,34.48176499,00:00-00:15,4.468143526,North,35.28498024,0.016320865,CityA,23,8,13,1,33.02768753,37.15034028,4.871138666,0.330852833,14383.87228,34.65841199,8417.341544,95.88015109,96.30506027,1/1/2019 17:45,,,,,,
GT4,gas,98.68820622,34.95584527,3,28.72192368,127.0280368,635.1401841,28.28767997,00:00-00:15,1.063524467,North,23.97807175,0.025365354,CityA,16,5,10,0,29.34999151,42.94183189,0.335588026,0.291037043,10843.48678,47.70755871,8719.532812,98.44772108,98.25566347,1/1/2019 17:45,,,,,,
GT5,gas,87.611007,37.84329488,2,30.78230902,114.4143811,572.0719054,29.97797637,00:00-00:15,1.475384105,North,28.20614025,0.03212883,CityA,17,13,11,3,21.08456669,66.1992239,4.735325915,0.351352074,11015.40997,40.39126869,8325.564368,95.6044935,95.25696405,1/1/2019 17:45,,,,,,
GT6,gas,104.703113,35.94383155,1,31.71515716,130.3632246,651.8161229,31.52198554,00:00-00:15,2.012310207,North,32.36366505,0.048492005,CityA,21,14,10,4,28.8245135,43.43030978,1.662659301,0.30290558,10654.39776,44.81907953,8989.18793,96.55471797,95.37302428,1/1/2019 17:45,,,,,,
ST1,steam,81.31439035,28.43678367,5,23.02077076,54.87191756,274.3595878,21.55003769,00:00-00:15,3.133519223,North,23.90917664,0.025736832,CityA,20,5,5,4,19.43268448,52.78034597,3.183653104,0.283108201,11718.12461,24.68933155,8138.933888,95.75606203,98.51935212,1/1/2019 17:45,,,,,,
ST2,steam,67.82685446,25.79066225,5,16.71800252,33.50192442,167.5096221,15.58227001,00:00-00:15,3.723443362,North,13.83807585,0.018621731,CityA,17,7,7,2,31.59767124,33.64075736,1.13138443,0.246480581,7734.70882,38.26646518,8493.08007,96.44696874,97.50150754,1/1/2019 17:45,,,,,,
ST3,steam,54.71069554,31.32480076,5,14.95655309,39.64062185,198.2031092,13.99120826,00:00-00:15,4.191199087,North,12.2329786,0.041951287,CityA,15,6,6,1,17.25161556,35.23696307,0.670008778,0.273375305,6442.811312,35.46681887,8997.260322,98.92398325,96.67345987,1/1/2019 17:45,,,,,,
ST4,steam,57.53771395,34.16305813,5,17.35563987,42.28973567,211.4486784,17.16685428,00:00-00:15,3.376518055,North,17.71212442,0.011042117,CityA,16,13,8,3,33.39884334,58.24456644,4.82048364,0.301639371,10973.46751,26.4070455,8619.274068,98.01990366,96.97001034,1/1/2019 17:45,,,,,,
GT1,gas,100.143668,34.37974663,2,31.34542415,137.5346134,687.6730669,31.05795777,00:00-00:15,2.272170639,North,34.18736311,0.038313045,CityA,19,11,12,0,34.06002976,36.52966053,4.31436608,0.313004554,11233.87863,22.88162144,8786.940578,95.82300903,95.90347621,1/1/2019 18:00,,,,,,
GT2,gas,101.3983876,37.77583415,4,33.07876466,107.4926167,537.4630837,31.99449961,00:00-00:15,2.570754202,North,28.89835173,0.027129332,CityA,21,11,13,2,15.40421205,52.88167149,4.521389149,0.326225746,7962.129476,42.65274913,8252.461021,97.33440099,98.71116576,1/1/2019 18:00,,,,,,
GT3,gas,119.915458,36.41315774,3,38.65638172,144.5928606,722.964303,38.41316826,00:00-00:15,1.563932115,North,40.87516472,0.024795714,CityA,16,13,8,3,29.90674579,65.52232203,4.842415947,0.322363625,9784.735975,48.4745925,8925.927246,96.73552329,97.52025272,1/1/2019 18:00,,,,,,
GT4,gas,102.0076262,37.65523985,2,31.96175059,133.5338206,667.6691028,31.41364996,00:00-00:15,3.191861596,North,28.31970941,0.020797097,CityA,18,10,9,3,22.00971124,41.23655585,1.073776914,0.31332707,10760.17466,49.52944475,8107.862354,98.22477404,97.94301057,1/1/2019 18:00,,,,,,
GT5,gas,86.11982507,30.00960333,4,24.51386818,82.34070673,411.7035336,23.81095886,00:00-00:15,2.697317116,North,21.56606081,0.028907002,CityA,16,12,9,3,33.7925835,40.58895455,0.478032993,0.284648374,9325.447133,45.72096923,8182.268665,96.9005399,98.25720728,1/1/2019 18:00,,,,,,
GT6,gas,119.5360387,38.2843946,5,44.34607425,140.4790032,702.3950158,40.89951037,00:00-00:15,3.037771197,North,38.84807173,0.010037864,CityA,15,14,7,1,25.95387375,46.50548733,3.389594409,0.370984974,10084.10362,47.87727961,8250.220773,96.25237097,95.59623973,1/1/2019 18:00,,,,,,
ST1,steam,55.14788184,29.18562236,5,13.42973708,42.08595854,210.4297927,12.1399917,00:00-00:15,4.275049755,North,16.32057816,0.030927154,CityA,19,9,6,0,31.88603697,49.52513515,4.173902277,0.243522265,7818.051579,49.45607068,8481.956838,98.80733005,95.92121948,1/1/2019 18:00,,,,,,
ST2,steam,67.57433539,27.85716606,3,16.62724853,46.37320275,231.8660137,15.43211464,00:00-00:15,3.69559967,North,11.73821997,0.021050197,CityA,21,11,5,3,15.49403521,32.04147696,3.989118394,0.246058632,11265.13462,29.62517207,8811.578308,95.94683987,95.0577969,1/1/2019 18:00,,,,,,
ST3,steam,86.57030768,25.66902823,5,20.60289377,66.07524748,330.3762374,19.94924685,00:00-00:15,4.030998556,North,15.42108349,0.024964661,CityA,21,8,5,4,24.68669938,63.45222506,2.61394831,0.237990303,7346.999055,28.94971737,8879.032781,95.23984082,96.10639445,1/1/2019 18:00,,,,,,
ST4,steam,93.77979958,26.99463374,5,21.67892492,44.22827893,221.1413947,19.86468285,00:00-00:15,1.101874564,North,19.13889769,0.031467706,CityA,23,6,5,3,27.76449809,57.04292141,1.93770971,0.231168386,6670.867573,29.46389683,8311.831605,95.76016415,95.79776738,1/1/2019 18:00,,,,,,
GT1,gas,80.17773096,38.17799491,1,30.291724,106.3083929,531.5419647,28.49383415,00:00-00:15,4.43513578,North,25.06152105,0.036294595,CityA,22,5,13,1,28.32281128,41.91880815,1.385117521,0.3778072,9937.738062,36.70898958,8410.023129,97.51178088,97.79795125,1/1/2019 18:15,,,,,,
GT2,gas,86.9699226,39.70694699,5,31.08184289,96.28391418,481.4195709,30.22507512,00:00-00:15,4.481248161,North,32.49465382,0.021398303,CityA,17,5,8,4,26.4597482,64.20827816,4.779691237,0.357386117,13458.17787,39.60303191,8264.633461,98.93636104,96.07656946,1/1/2019 18:15,,,,,,
GT3,gas,97.68324468,34.82940319,5,28.96328619,140.9269251,704.6346255,28.60443629,00:00-00:15,4.720208606,North,27.77066709,0.040393553,CityA,20,7,8,4,33.11585237,38.49262726,4.042616637,0.29650209,7918.271762,42.4581942,8124.682714,97.93484358,96.1212269,1/1/2019 18:15,,,,,,
GT4,gas,107.9695155,36.32608392,2,34.79743408,162.208944,811.0447198,33.58119596,00:00-00:15,1.962289805,North,30.15531625,0.021334459,CityA,16,11,10,2,17.41782799,53.31722129,0.196616056,0.322289435,14395.71649,30.30743811,8123.273959,97.90815141,95.42865625,1/1/2019 18:15,,,,,,
GT5,gas,103.3503629,35.14340134,2,33.00032509,151.1951586,755.9757932,32.76519301,00:00-00:15,2.076583716,North,29.98450963,0.046312767,CityA,17,13,13,1,26.35970239,65.98947046,4.041366939,0.319305362,9725.72691,46.03715451,8336.239216,95.29582088,97.39783135,1/1/2019 18:15,,,,,,
GT6,gas,88.31314154,35.89358189,1,30.51936629,150.9586978,754.7934891,27.95019254,00:00-00:15,1.065570772,North,32.40412566,0.012559607,CityA,18,12,14,0,28.94015439,58.87614063,2.103191071,0.345581255,5201.06799,23.06651636,8743.471202,96.05497151,97.13689901,1/1/2019 18:15,,,,,,
ST1,steam,78.60636814,29.78915841,1,19.39290831,59.97134576,299.8567288,18.11928986,00:00-00:15,4.762512001,North,20.52443804,0.048297407,CityA,21,5,11,0,23.09634386,53.19158053,4.775052561,0.246709125,10449.5852,45.10943848,8689.328107,95.10570048,96.73739261,1/1/2019 18:15,,,,,,
ST2,steam,86.05330672,34.99291234,5,28.66415172,61.22507852,306.1253926,27.48620783,00:00-00:15,3.500437286,North,30.58476651,0.013473949,CityA,21,11,8,4,31.85523992,54.83742992,4.929981192,0.333097621,5440.205952,23.24553177,8384.844309,97.52293104,95.40900033,1/1/2019 18:15,,,,,,
ST3,steam,67.13804183,32.75326925,5,21.43272843,76.20093478,381.0046739,20.76703306,00:00-00:15,1.409542301,North,25.45479355,0.011958741,CityA,22,12,11,0,28.27736042,46.32630893,1.432559088,0.319233744,10390.5529,24.56828107,8537.177178,96.57989243,98.24354579,1/1/2019 18:15,,,,,,
ST4,steam,92.86081244,27.07698433,5,21.38892999,69.46167573,347.3083787,20.88280108,00:00-00:15,3.952177973,North,21.2883615,0.027590795,CityA,15,14,11,1,31.10309127,68.11017711,0.616390716,0.23033322,6099.191632,46.48402279,8292.133305,98.58906484,95.25689179,1/1/2019 18:15,,,,,,
GT1,gas,96.4680028,35.67027377,1,31.92638158,114.999334,574.99667,28.80048665,00:00-00:15,1.418075948,North,27.62072783,0.020437094,CityA,15,11,6,0,27.76584479,35.85806153,0.954731562,0.330953069,10908.15077,49.50022512,8727.960293,95.54746512,98.6573581,1/1/2019 18:30,,,,,,
GT2,gas,95.63685806,34.54408263,1,31.90521499,158.5632471,792.8162356,31.69155088,00:00-00:15,4.067144059,North,27.10152785,0.013266991,CityA,17,6,8,2,34.62104794,31.92278339,4.148315772,0.333607938,14838.12955,48.62337804,8154.191706,96.01835052,97.6953653,1/1/2019 18:30,,,,,,
GT3,gas,111.6722077,34.22941108,3,34.90307265,114.4958999,572.4794993,33.14993109,00:00-00:15,1.293637156,North,32.38890462,0.031233733,CityA,20,8,8,1,25.26522279,36.42030901,1.954518165,0.31254932,13383.54706,21.36134306,8185.592861,98.81683397,98.14289127,1/1/2019 18:30,,,,,,
GT4,gas,99.04865512,33.53578061,2,28.70200006,100.1806278,500.9031391,27.2178725,00:00-00:15,4.351249468,North,31.37072214,0.035707325,CityA,22,5,13,2,29.60705618,55.65300133,4.443831507,0.289776777,13866.59478,32.63618389,8725.953288,95.4170627,97.60795033,1/1/2019 18:30,,,,,,
GT5,gas,102.2016798,33.6809403,2,27.79317399,131.0541913,655.2709564,27.06884522,00:00-00:15,3.174962839,North,25.94347505,0.037965591,CityA,21,5,6,0,19.12820073,69.52456616,0.879977547,0.271944395,7821.459968,47.30107248,8892.811356,96.66670276,96.64955047,1/1/2019 18:30,,,,,,
GT6,gas,103.9052159,33.13151967,2,32.49606912,158.2056361,791.0281805,29.8528503,00:00-00:15,2.658904115,North,25.23341799,0.048539604,CityA,23,7,12,2,20.26183191,68.56327304,1.694121844,0.312747236,9805.984481,20.50223787,8777.648563,95.08239985,95.28084097,1/1/2019 18:30,,,,,,
ST1,steam,99.89164288,34.35311533,5,31.18191469,90.79334118,453.9667059,29.32273936,00:00-00:15,1.18790793,North,29.05744861,0.036451215,CityA,21,11,5,1,33.02779953,44.67149958,2.382115692,0.312157392,7849.720575,26.11523366,8963.256037,96.99278004,98.33865661,1/1/2019 18:30,,,,,,
ST2,steam,72.39080389,33.67773966,3,22.55169386,77.92431821,389.6215911,20.6126458,00:00-00:15,1.185989437,North,18.75998081,0.02910783,CityA,17,5,11,0,18.84515616,57.26880735,2.208609948,0.311527054,6950.777796,35.36074183,8903.469637,96.48752444,96.7737774,1/1/2019 18:30,,,,,,
ST3,steam,77.81142529,29.24772792,2,18.41175365,57.74245207,288.7122603,18.37629231,00:00-00:15,1.654689777,North,18.64681583,0.040437672,CityA,21,14,6,3,24.45843637,40.49823953,4.754061559,0.236620182,13317.28157,48.88668176,8391.244655,96.91477657,95.0472794,1/1/2019 18:30,,,,,,
ST4,steam,76.38048706,33.26411154,2,22.70491234,81.16060538,405.8030269,21.29734687,00:00-00:15,3.881187176,North,22.17837305,0.046467774,CityA,23,12,14,4,31.94824942,32.36057531,0.308684675,0.297260638,5164.17958,23.58855746,8199.473048,97.64165405,97.38442263,1/1/2019 18:30,,,,,,
GT1,gas,106.8768044,33.47309344,5,32.39307737,144.1710112,720.8550559,30.60718344,00:00-00:15,1.436172796,North,30.74100996,0.042317834,CityA,15,13,8,3,20.65060737,56.26830564,4.924173377,0.303088005,14573.95575,20.92773137,8150.09671,97.91588142,97.54211425,1/1/2019 18:45,,,,,,
GT2,gas,112.7523739,32.95818891,1,31.23560709,125.5623783,627.8118914,28.67228064,00:00-00:15,1.678618139,North,26.03898232,0.025932396,CityA,18,10,5,0,32.59797579,49.11789901,2.519686255,0.277028377,8810.959362,49.23478498,8895.869216,95.26386799,97.01897912,1/1/2019 18:45,,,,,,
GT3,gas,83.57842491,33.56911672,1,22.95644209,77.03041586,385.1520793,22.24400785,00:00-00:15,1.961154417,North,24.26526691,0.028297515,CityA,22,9,7,4,32.20633843,35.7911764,2.066770668,0.274669475,14252.26392,21.93776426,8107.410288,98.32359158,96.87234664,1/1/2019 18:45,,,,,,
GT4,gas,82.67694082,36.38585755,4,28.80265772,130.5045972,652.5229858,26.33280421,00:00-00:15,2.285335916,North,25.22062332,0.014917656,CityA,16,14,5,2,17.88374515,54.61647945,4.930695801,0.348375949,11588.23145,43.72754091,8044.577772,96.96253037,98.45984031,1/1/2019 18:45,,,,,,
GT5,gas,92.48895518,32.1089018,1,27.24357196,87.87111765,439.3555882,24.72808748,00:00-00:15,1.736118032,North,21.09309411,0.020048954,CityA,19,11,9,3,30.46862066,62.12225889,2.994129988,0.294560274,9553.002853,35.79817091,8889.771085,96.2215486,95.61943731,1/1/2019 18:45,,,,,,
GT6,gas,103.180103,32.99799968,2,30.35722562,117.004212,585.0210602,27.45041884,00:00-00:15,4.643179526,North,27.25045915,0.014433565,CityA,20,11,6,4,23.0008932,68.78020705,4.648170743,0.294215888,7960.579692,46.85961182,8574.119032,97.72895293,96.91934896,1/1/2019 18:45,,,,,,
ST1,steam,96.22312255,34.81227158,5,31.50877721,90.39093443,451.9546721,29.67941426,00:00-00:15,3.386229638,North,30.33628777,0.046075367,CityA,22,6,14,1,30.22299573,50.29195653,2.293140326,0.32745536,12491.44653,37.37773797,8514.956864,96.82551873,96.52357854,1/1/2019 18:45,,,,,,
ST2,steam,97.59795515,31.53191017,1,27.91757594,87.00553146,435.0276573,26.40804612,00:00-00:15,1.359486239,North,28.09090463,0.026916126,CityA,22,6,5,0,26.06188689,65.04951189,1.524100526,0.28604673,11302.37937,33.87418216,8409.908943,97.13520214,98.71690113,1/1/2019 18:45,,,,,,
ST3,steam,67.84696371,26.75108163,5,14.9295324,37.64386181,188.219309,14.79887134,00:00-00:15,4.789757445,North,13.51921014,0.029940051,CityA,18,14,12,1,22.38943099,55.64657056,3.453826169,0.220047171,12791.95269,37.09781931,8783.342565,96.34162268,97.51497171,1/1/2019 18:45,,,,,,
ST4,steam,54.08138846,32.16541205,2,14.3023369,37.05842971,185.2921486,14.16589077,00:00-00:15,4.732485945,North,18.9409374,0.016794789,CityA,22,14,5,4,26.28070446,63.45828383,3.483328058,0.264459499,9535.348834,37.0365865,8217.551418,97.0904197,97.38757508,1/1/2019 18:45,,,,,,
GT1,gas,96.64211313,33.4435989,3,29.80596016,124.3064163,621.5320816,27.3283336,00:00-00:15,4.387243219,North,23.87417933,0.025206155,CityA,17,9,8,3,15.24314131,42.6378028,3.270307395,0.308415857,14261.76484,32.49856333,8639.080374,97.39205413,96.53176627,1/1/2019 19:00,,,,,,
GT2,gas,116.1758843,34.16146602,5,31.98861972,124.1492642,620.7463212,30.96672133,00:00-00:15,3.53699363,North,30.21406552,0.049264811,CityA,22,5,13,4,21.19050552,30.72375501,2.187036885,0.275346471,5249.54943,25.07556644,8954.717667,98.52857988,97.08277327,1/1/2019 19:00,,,,,,
GT3,gas,113.895344,39.46947893,5,40.20508235,184.8864656,924.4323278,39.74528351,00:00-00:15,3.071375765,North,40.47384137,0.015706258,CityA,21,5,14,3,24.98744803,40.39528561,4.669506552,0.353000227,11786.57632,46.83412139,8292.243568,96.90919039,96.69176519,1/1/2019 19:00,,,,,,
GT4,gas,118.7734256,31.52091327,3,36.25400221,138.2654155,691.3270774,34.13122311,00:00-00:15,1.528209173,North,37.51817624,0.023962996,CityA,19,9,12,4,31.55974597,53.18669962,2.603956805,0.305236647,14998.44118,34.86246418,8094.615532,95.52130946,98.33369366,1/1/2019 19:00,,,,,,
GT5,gas,100.1176168,39.68219352,2,37.429413,180.1832287,900.9161434,37.06729916,00:00-00:15,1.724905828,North,36.70213011,0.032279175,CityA,22,9,14,4,19.55067763,49.36368657,3.685056949,0.373854415,9388.661793,26.66927253,8947.947613,97.77188011,95.86939014,1/1/2019 19:00,,,,,,
GT6,gas,95.04441496,30.1838602,3,24.11579478,75.27965611,376.3982805,22.53012777,00:00-00:15,3.573819771,North,23.39102953,0.017117957,CityA,18,14,5,3,18.67373883,66.53037922,2.978943385,0.253731845,8996.038691,22.29984616,8102.984885,96.21916877,97.9553864,1/1/2019 19:00,,,,,,
ST1,steam,81.90626741,25.47905167,2,16.89163189,61.57753461,307.887673,15.307547,00:00-00:15,3.339738711,North,10.61836617,0.020689711,CityA,15,5,6,1,27.77913609,37.51589372,3.319734479,0.20623125,5147.524163,31.21182695,8117.653342,96.58704942,98.21738289,1/1/2019 19:00,,,,,,
ST2,steam,83.31002137,26.06575307,2,17.61678372,44.06324351,220.3162175,17.38060223,00:00-00:15,2.800838835,North,13.73202181,0.013134971,CityA,23,7,11,1,25.87850624,38.65873429,3.894070377,0.211460559,7246.729692,39.59131379,8281.374488,98.75840036,96.16745146,1/1/2019 19:00,,,,,,
ST3,steam,65.16123618,30.73448605,1,16.37232784,48.17067385,240.8533693,15.67428914,00:00-00:15,3.49375377,North,12.72119472,0.028691568,CityA,22,9,12,3,29.28567749,48.23329982,3.562064623,0.251258705,14081.69655,42.41574603,8322.480883,97.81359197,96.3607159,1/1/2019 19:00,,,,,,
ST4,steam,93.4165523,26.32430743,3,21.30825785,51.83197966,259.1598983,20.18139933,00:00-00:15,1.966747667,North,21.05007786,0.044606867,CityA,19,13,13,1,15.55551223,67.29458318,4.409786096,0.228099382,9412.196033,44.02162457,8166.113042,95.02359693,98.94281945,1/1/2019 19:00,,,,,,
GT1,gas,99.1844739,33.38715065,5,30.99881078,139.5619925,697.8099626,29.07874306,00:00-00:15,3.416401949,North,28.3868992,0.028181246,CityA,16,6,8,1,17.34797939,63.32641017,0.983574752,0.312536928,12929.32092,39.30551479,8429.362999,96.20445474,98.28175519,1/1/2019 19:15,,,,,,
GT2,gas,103.446257,34.00190611,2,34.3853808,149.4161631,747.0808153,34.03049472,00:00-00:15,4.959201591,North,29.21522726,0.034742695,CityA,15,7,5,2,31.62812202,44.11887694,1.797607252,0.332398502,5841.449016,46.679829,8365.710362,96.78647124,96.0967117,1/1/2019 19:15,,,,,,
GT3,gas,90.34760572,37.46476067,5,29.94220967,96.07789699,480.3894849,29.24583156,00:00-00:15,1.506032334,North,26.82779211,0.027155373,CityA,21,9,14,3,16.73053205,55.00655399,1.052919301,0.331411214,10049.45304,47.23922951,8110.360874,96.41040747,96.34596826,1/1/2019 19:15,,,,,,
GT4,gas,97.87629325,30.57814994,2,28.69388904,135.1092423,675.5462115,28.44211794,00:00-00:15,3.319489069,North,30.91401442,0.028670263,CityA,20,11,14,0,19.10474437,62.54358019,3.322078187,0.293164852,12112.43501,30.64011149,8897.661009,96.8125896,97.35527503,1/1/2019 19:15,,,,,,
GT5,gas,117.9990972,39.39350994,1,40.27057609,184.818455,924.0922751,38.18689921,00:00-00:15,1.559275085,North,41.31592042,0.01168299,CityA,22,13,5,3,21.29859923,56.60338245,1.6192106,0.34127868,9643.162794,25.62669371,8613.597938,96.61382877,98.4273204,1/1/2019 19:15,,,,,,
GT6,gas,82.71035071,30.22897992,4,23.56681546,95.17586828,475.8793414,22.94080339,00:00-00:15,4.283281951,North,22.85251896,0.01273461,CityA,21,7,14,1,27.3211297,52.03274039,3.042910952,0.284931877,13121.02788,46.01556476,8351.756173,95.31856804,98.61305406,1/1/2019 19:15,,,,,,
ST1,steam,98.61399202,28.53395714,4,27.24781588,99.78619293,498.9309647,27.17071681,00:00-00:15,3.930060788,North,26.14381083,0.031878281,CityA,21,12,11,3,25.36490981,65.42030052,2.183302127,0.276307807,12640.36739,21.92302108,8668.46208,98.21886536,96.25756459,1/1/2019 19:15,,,,,,
ST2,steam,51.91136333,34.88947118,5,15.65454956,32.99748972,164.9874486,14.77208237,00:00-00:15,1.43950139,North,10.10972504,0.027125122,CityA,16,13,11,3,26.10391941,45.12840568,0.11992089,0.30156306,14784.32647,45.77459089,8134.224474,96.51998569,98.81682409,1/1/2019 19:15,,,,,,
ST3,steam,54.24095197,29.77831022,5,12.97656721,44.45917145,222.2958573,11.76482956,00:00-00:15,2.941895506,North,11.39605629,0.038418717,CityA,18,13,13,3,16.6570692,68.84950535,2.669079078,0.239239297,6649.503078,32.76328436,8345.43253,98.1284748,95.64087552,1/1/2019 19:15,,,,,,
ST4,steam,65.34771085,29.16259515,1,17.3660763,60.87402116,304.3701058,16.67199532,00:00-00:15,3.070887167,North,18.61252084,0.016594913,CityA,19,13,7,2,33.08937327,57.59829347,0.093492528,0.265748809,9813.18867,32.4542438,8050.670106,97.89791446,95.00207407,1/1/2019 19:15,,,,,,
GT1,gas,96.93546948,34.67818085,1,29.7795276,146.7429779,733.7148897,26.93549428,00:00-00:15,3.822050124,North,22.74238561,0.023230976,CityA,17,6,6,2,21.72763101,35.9248445,1.914897173,0.307209815,9174.637283,41.58891809,8045.024187,95.17409874,95.61854253,1/1/2019 19:30,,,,,,
GT2,gas,93.63460646,33.30266886,1,25.56971642,104.09553,520.4776502,24.45443062,00:00-00:15,2.513060975,North,27.18907972,0.039855935,CityA,21,11,6,0,34.85149421,69.26268749,4.308898271,0.273079766,14088.28787,42.25639591,8527.697505,98.16244547,98.63573893,1/1/2019 19:30,,,,,,
GT3,gas,100.4830388,36.14039844,5,29.75276686,147.703977,738.5198849,27.4772499,00:00-00:15,4.853719874,North,31.11394646,0.03020566,CityA,22,7,6,3,33.10037451,61.35418854,3.93489365,0.296097403,10452.25494,25.01431581,8979.313495,95.61200935,98.16825521,1/1/2019 19:30,,,,,,
GT4,gas,104.1618869,33.6466584,3,30.51260551,100.8205119,504.1025597,27.66426026,00:00-00:15,1.989426387,North,26.94149062,0.016559237,CityA,23,5,14,4,15.00284444,55.07595651,2.363503,0.292934454,10212.23182,31.60565303,8885.042981,95.40769705,95.31838569,1/1/2019 19:30,,,,,,
GT5,gas,91.55298868,33.71038664,5,26.40114887,79.62374646,398.1187323,26.35513069,00:00-00:15,2.891398287,North,22.44673122,0.018244213,CityA,16,14,6,4,32.45254634,31.26066133,4.051324282,0.288370148,8457.925262,28.8606182,8172.448132,98.20887276,98.67100543,1/1/2019 19:30,,,,,,
GT6,gas,92.10881241,33.79495633,4,25.04714582,94.47423444,472.3711722,24.06614617,00:00-00:15,1.728433383,North,21.21852757,0.046306835,CityA,22,10,14,2,24.40920532,41.80796837,1.548807186,0.271929962,14420.50967,22.99631378,8141.902632,98.25891987,97.29748382,1/1/2019 19:30,,,,,,
ST1,steam,62.50019274,29.38183476,4,17.61331271,63.45919612,317.2959806,16.6531308,00:00-00:15,2.414543682,North,16.58314466,0.042564725,CityA,18,7,14,3,26.1026337,50.37341169,3.001030019,0.281812134,5766.205533,44.33615246,8115.688587,95.14741656,95.52437163,1/1/2019 19:30,,,,,,
ST2,steam,98.49037225,26.47370935,5,24.16520165,81.49828226,407.4914113,23.89911825,00:00-00:15,2.918047539,North,24.20698561,0.045855844,CityA,15,13,8,1,30.01299939,61.31130567,0.500400037,0.245355978,14353.15515,38.10141745,8115.742802,95.05588247,97.02337294,1/1/2019 19:30,,,,,,
ST3,steam,62.75011947,27.83812635,5,14.52308237,51.67546002,258.3773001,14.22281952,00:00-00:15,3.510985163,North,11.64749495,0.032656687,CityA,21,10,14,0,29.19293807,59.72921031,2.826468503,0.231443103,8843.531046,46.16534594,8582.057376,95.80006981,98.12054266,1/1/2019 19:30,,,,,,
ST4,steam,92.15922148,29.76630889,3,24.65394154,84.34726987,421.7363493,22.75045648,00:00-00:15,1.334725471,North,24.21143025,0.013076836,CityA,22,6,10,0,16.00981846,45.03429729,0.348821487,0.267514646,12303.80179,47.73819895,8781.109087,98.66633475,96.24857572,1/1/2019 19:30,,,,,,
GT1,gas,110.1830912,33.89140886,4,34.22961357,143.0077297,715.0386485,30.90708089,00:00-00:15,1.142930167,North,33.29266506,0.02592908,CityA,19,5,10,0,28.26160633,64.78198397,4.359696451,0.31066122,14403.24939,35.0179582,8464.262051,98.13911321,97.03525663,1/1/2019 19:45,,,,,,
GT2,gas,101.7181305,35.12753346,3,30.24799215,111.8802432,559.4012162,28.67131681,00:00-00:15,1.964182546,North,29.99043816,0.031007402,CityA,21,8,6,0,27.84887464,51.35216432,0.516494316,0.297370705,6126.272537,32.52770432,8335.882805,96.43203744,95.4467303,1/1/2019 19:45,,,,,,
GT3,gas,114.7046054,31.0620829,5,29.73037796,95.46618266,477.3309133,28.26222204,00:00-00:15,3.216086231,North,28.66829797,0.014811419,CityA,18,8,12,1,17.8252151,47.62950443,3.84214918,0.259190796,13550.27647,27.56867969,8922.57415,96.43642897,96.44626994,1/1/2019 19:45,,,,,,
GT4,gas,90.98885542,39.7424681,5,29.7768859,120.8288436,604.1442179,29.68703151,00:00-00:15,2.22603977,North,25.10268143,0.028083576,CityA,17,14,11,0,21.37388472,38.84667353,0.163689325,0.327258605,9476.736657,44.77554793,8653.956323,98.63312021,96.02967214,1/1/2019 19:45,,,,,,
GT5,gas,86.19705425,36.86157831,1,29.10003384,120.2769979,601.3849895,28.51955643,00:00-00:15,1.020989881,North,28.98582353,0.042009615,CityA,16,5,13,2,29.04637692,40.79480738,3.965860935,0.337598936,8967.245565,34.65115891,8887.088686,95.14705822,98.80284311,1/1/2019 19:45,,,,,,
GT6,gas,115.7020166,38.75629121,3,41.68874011,145.5493305,727.7466523,41.14998781,00:00-00:15,3.382547606,North,40.31708336,0.029442024,CityA,18,8,8,4,32.4905455,52.88177058,0.776353998,0.360311266,7935.480671,45.25402636,8907.553437,95.18140419,96.39154764,1/1/2019 19:45,,,,,,
ST1,steam,94.40270926,32.47122867,3,25.72987307,86.40582996,432.0291498,23.85088992,00:00-00:15,1.595814464,North,21.21872427,0.037519185,CityA,19,7,12,1,31.55152444,52.13878155,4.921452663,0.272554392,8265.372257,28.97846419,8277.88415,95.78493907,95.5055314,1/1/2019 19:45,,,,,,
ST2,steam,74.76791222,26.79956032,4,16.34587373,50.10537871,250.5268936,16.16621313,00:00-00:15,3.896224622,North,14.87208495,0.048475562,CityA,15,11,5,2,17.54152236,43.15102927,4.364113826,0.218621508,11203.7475,27.19349143,8670.366317,95.46263583,96.22709056,1/1/2019 19:45,,,,,,
ST3,steam,75.61027433,25.50242057,1,19.10897249,67.43507054,337.1753527,18.15272714,00:00-00:15,2.07094623,North,21.03875079,0.039647441,CityA,21,13,11,4,20.74991723,51.4411224,2.139946818,0.252729839,8755.503075,44.05553955,8219.08001,96.84006103,96.60858773,1/1/2019 19:45,,,,,,
